entry_time,exit_time,side,entry,exit,lots,pnl_cash,pnl_r,mae_cash,mfe_cash,exit_reason
2025-01-06 19:05:00+00:00,2025-01-06 19:45:00+00:00,SELL,2633.51,2635.436634,2.7045051,-521.0592157,-0.921818252,-566.5938184,0,SL
2025-01-06 21:05:00+00:00,2025-01-06 21:05:00+00:00,BUY,2635.285,2636.73588,3.877965981,562.6462753,1,0,360.6508362,SL
2025-01-06 23:10:00+00:00,2025-01-06 23:10:00+00:00,SELL,2636.04,2634.102995,2.97805188,576.8501739,1.02014409,-23.82441504,119.1220752,SL
2025-01-07 02:30:00+00:00,2025-01-07 02:30:00+00:00,SELL,2638.235,2635.902165,2.586562416,603.402345,1.061685533,-65.95734161,239.2570235,SL
2025-01-07 05:15:00+00:00,2025-01-07 05:15:00+00:00,BUY,2639.385,2640.567283,4.832691296,571.3607693,1,-43.49422166,799.8104095,TP
2025-01-07 06:45:00+00:00,2025-01-07 06:45:00+00:00,SELL,2643.655,2640.702308,1.944725629,574.2175731,1,-38.89451259,387.9727631,SL
2025-01-07 08:05:00+00:00,2025-01-07 08:05:00+00:00,BUY,2643.555,2642.355394,4.810651186,-577.088661,-1,-1087.207168,9.621302373,SL
2025-01-07 08:55:00+00:00,2025-01-07 08:55:00+00:00,SELL,2640.98,2641.853452,6.573952906,-574.2032177,-1,-1180.024547,256.3841633,SL
2025-01-07 09:30:00+00:00,2025-01-07 09:30:00+00:00,BUY,2644.045,2642.854002,4.797089583,-571.3322016,-1,-918.6426551,0,SL
2025-01-07 14:20:00+00:00,2025-01-07 14:20:00+00:00,SELL,2657.695,2649.001818,0.653932648,568.4755406,1,-200.1033902,39.8898915,SL
2025-01-07 16:25:00+00:00,2025-01-07 16:25:00+00:00,BUY,2652.07,2657.556788,1.169449083,641.6518724,1.123108259,-174.2479133,0.584724541,SL
2025-01-07 17:45:00+00:00,2025-01-07 17:45:00+00:00,SELL,2651.555,2646.846581,1.22829032,578.3305773,1.006621804,-16.58191932,143.7099675,SL
2025-01-07 19:50:00+00:00,2025-01-07 19:50:00+00:00,BUY,2649.71,2653.065986,1.827135072,613.1839387,1.061941468,-81.3075107,116.9366446,SL
2025-01-07 20:25:00+00:00,2025-01-07 20:50:00+00:00,SELL,2648.14,2649.2827,3.719446567,-425.0211936,-0.732184481,-1130.711756,338.4696376,SL
2025-01-07 21:45:00+00:00,2025-01-07 21:45:00+00:00,SELL,2649.605,2648.324829,4.677523015,598.8028352,1.035348639,-189.4396821,60.8077992,SL
2025-01-08 01:05:00+00:00,2025-01-08 01:35:00+00:00,SELL,2648.905,2647.648408,4.626423557,581.3526585,1,-458.0159322,594.4954271,TP
2025-01-08 03:15:00+00:00,2025-01-08 03:40:00+00:00,SELL,2647.2,2645.721801,3.952508387,584.2594218,1,-314.2244168,592.8762581,TP
2025-01-08 04:15:00+00:00,2025-01-08 04:15:00+00:00,BUY,2648.21,2649.043966,7.040819515,587.1807189,1,-605.5104782,0,SL
2025-01-08 04:45:00+00:00,2025-01-08 05:00:00+00:00,SELL,2646.09,2647.283483,4.913218766,-586.3845319,-0.993675673,-638.7184396,353.7517511,SL
2025-01-08 07:50:00+00:00,2025-01-08 07:50:00+00:00,SELL,2652.04,2647.614889,1.380535811,610.9023635,1.040392169,-37.27446689,51.079825,SL
2025-01-08 08:45:00+00:00,2025-01-08 08:55:00+00:00,BUY,2652.855,2651.183697,2.961660462,-494.9831397,-0.838614463,-565.6771483,47.38656739,SL
2025-01-08 12:50:00+00:00,2025-01-08 12:55:00+00:00,BUY,2652.065,2651.200196,4.439603605,-383.9389086,-0.653219175,-430.6415497,195.3425586,SL
2025-01-08 15:00:00+00:00,2025-01-08 15:00:00+00:00,SELL,2661.465,2652.612969,0.661819455,585.8446014,1,-267.3750598,135.6729883,SL
2025-01-08 16:50:00+00:00,2025-01-08 17:20:00+00:00,BUY,2668.62,2666.482484,1.536267353,-328.3796462,-0.557734791,-402.5020464,235.0489049,SL
2025-01-08 17:30:00+00:00,2025-01-08 17:30:00+00:00,SELL,2662.91,2661.04445,3.147232973,587.1319261,1,0,1114.120472,TP
2025-01-08 19:10:00+00:00,2025-01-08 19:10:00+00:00,BUY,2658.135,2664.0056,1.005123091,590.0675858,1,-148.7582174,7.035861634,SL
2025-01-08 21:40:00+00:00,2025-01-08 21:40:00+00:00,SELL,2662.225,2654.399205,0.77253655,604.571297,1.019482334,-54.07755852,17.76834066,SL
2025-01-09 00:10:00+00:00,2025-01-09 00:10:00+00:00,SELL,2661.595,2658.769462,2.109477048,596.0407802,1,0,225.7140442,SL
2025-01-09 03:05:00+00:00,2025-01-09 03:05:00+00:00,BUY,2659.65,2660.650801,5.985413665,599.0209841,1,-29.92706832,709.2715192,SL
2025-01-09 06:30:00+00:00,2025-01-09 06:35:00+00:00,BUY,2660.97,2662.258485,4.672279019,602.016089,1,-224.2693929,1100.321709,TP
2025-01-09 07:55:00+00:00,2025-01-09 07:55:00+00:00,SELL,2663.905,2658.626618,1.146234204,605.0261695,1,-2.86558551,186.2630581,SL
2025-01-09 08:25:00+00:00,2025-01-09 08:30:00+00:00,BUY,2664.315,2665.799205,4.096814014,608.0513003,1,-176.1630026,909.4927111,TP
2025-01-09 14:00:00+00:00,2025-01-09 14:00:00+00:00,SELL,2672.745,2670.634044,2.894857216,611.0915568,1,-73.81885901,720.8194468,SL
2025-01-09 14:55:00+00:00,2025-01-09 14:55:00+00:00,BUY,2675.175,2673.009706,2.836322026,-614.1470146,-1,-791.3338452,2.836322026,SL
2025-01-09 15:55:00+00:00,2025-01-09 17:00:00+00:00,SELL,2669.34,2665.898145,1.775427399,611.0762795,1,-305.3735126,688.8658308,TP
2025-01-09 18:10:00+00:00,2025-01-09 18:10:00+00:00,BUY,2667.41,2671.741508,1.417824146,614.1316609,1,-57.42187792,250.2459618,SL
2025-01-09 19:15:00+00:00,2025-01-09 19:15:00+00:00,SELL,2669.065,2666.176554,2.302548255,665.0786057,1.077569842,-176.1449415,84.04301132,SL
2025-01-10 01:10:00+00:00,2025-01-10 01:15:00+00:00,BUY,2671.34,2669.814537,4.067799423,-620.5277122,-1,-827.7971825,63.05089105,SL
2025-01-10 04:30:00+00:00,2025-01-10 04:30:00+00:00,SELL,2673.195,2670.980134,2.875609581,636.909043,1.031556816,-7.189023953,149.5316982,SL
2025-01-10 07:20:00+00:00,2025-01-10 07:20:00+00:00,SELL,2677.51,2675.33069,2.847734501,620.6096189,1,-200.7652823,449.9420511,SL
2025-01-10 08:15:00+00:00,2025-01-10 08:20:00+00:00,BUY,2676.785,2678.276795,4.180953143,623.712667,1,-146.33336,1467.514553,TP
2025-01-10 12:05:00+00:00,2025-01-10 12:05:00+00:00,SELL,2679.055,2679.711712,9.544997785,-626.8312303,-1,-1345.844688,563.1548693,SL
2025-01-10 13:20:00+00:00,2025-01-10 13:20:00+00:00,BUY,2679.235,2680.76128,4.08638708,623.6970742,1,-384.1203855,702.8585777,TP
2025-01-10 13:35:00+00:00,2025-01-10 13:40:00+00:00,SELL,2666.475,2674.277883,0.803312765,-626.8155596,-1,-764.3520961,22.09110104,SL
2025-01-10 14:00:00+00:00,2025-01-10 15:00:00+00:00,BUY,2682.625,2683.248886,0.539887849,33.68285667,0.054006504,-87.73177547,581.4592134,SL
2025-01-10 16:05:00+00:00,2025-01-10 16:05:00+00:00,SELL,2689.115,2673.879481,0.421428631,642.0683805,1.029203314,-87.86786959,37.9285768,SL
2025-01-10 16:50:00+00:00,2025-01-10 18:05:00+00:00,BUY,2694.58,2693.879318,1.516326452,-106.2462088,-0.169435411,-321.4612078,487.4989543,SL
2025-01-10 18:10:00+00:00,2025-01-10 18:10:00+00:00,SELL,2694.535,2687.066299,0.838872836,626.5290069,1,-35.23265911,182.8742783,SL
2025-01-10 19:45:00+00:00,2025-01-10 19:45:00+00:00,BUY,2686.85,2694.470567,0.826266166,629.6616519,1,-159.056237,0,SL
2025-01-10 20:05:00+00:00,2025-01-10 20:05:00+00:00,SELL,2685.405,2687.932165,2.504030894,-632.8099602,-1,-969.0599561,5.008061789,SL
2025-01-10 20:15:00+00:00,2025-01-10 20:15:00+00:00,BUY,2688.64,2693.469666,1.333012862,643.800739,1.022480617,-65.31763022,133.3012862,SL
2025-01-10 21:35:00+00:00,2025-01-10 21:35:00+00:00,SELL,2689.83,2688.536448,4.89245754,632.8649141,1,-205.4832167,420.7513484,SL
2025-01-13 00:05:00+00:00,2025-01-13 00:20:00+00:00,BUY,2692.695,2690.287173,2.641507186,-636.0292387,-1,-1063.206642,227.169618,SL
2025-01-13 00:25:00+00:00,2025-01-13 00:25:00+00:00,SELL,2690.645,2689.555725,5.809820874,632.8490925,1,-244.0124767,397.9727299,SL
2025-01-13 01:55:00+00:00,2025-01-13 01:55:00+00:00,BUY,2686.2,2687.914395,3.980107335,682.3474628,1.07285087,-565.1752416,191.0451521,SL
2025-01-13 03:10:00+00:00,2025-01-13 03:10:00+00:00,SELL,2686.545,2682.761807,1.73542556,656.5449468,1.026773851,-201.309365,26.0313834,SL
2025-01-13 04:05:00+00:00,2025-01-13 04:15:00+00:00,BUY,2690.23,2688.233786,3.219633329,-642.7078,-1,-793.6396157,228.5939664,SL
2025-01-13 04:30:00+00:00,2025-01-13 04:30:00+00:00,SELL,2686.73,2683.339744,1.886383965,639.5324299,1.000059686,-114.1262299,171.6609408,SL
2025-01-13 06:00:00+00:00,2025-01-13 06:00:00+00:00,BUY,2687.005,2687.88299,7.320035231,642.6919231,1,0,1244.405989,SL
2025-01-13 07:20:00+00:00,2025-01-13 07:20:00+00:00,SELL,2689.12,2686.078498,2.123639248,645.9053827,1,-23.36003172,294.1240358,SL
2025-01-13 08:10:00+00:00,2025-01-13 08:10:00+00:00,BUY,2687.295,2688.060355,8.481492014,649.1349096,1,-25.44447604,1420.649912,TP
2025-01-13 09:05:00+00:00,2025-01-13 09:05:00+00:00,SELL,2685.79,2688.139738,2.776396921,-652.3805842,-1,-759.344558,30.54036614,SL
2025-01-13 14:55:00+00:00,2025-01-13 14:55:00+00:00,BUY,2673.4,2671.006588,2.379453841,-569.5014211,-0.877345603,-779.2711328,39.26098837,SL
2025-01-13 15:30:00+00:00,2025-01-13 16:10:00+00:00,SELL,2665.16,2667.2636,1.193057198,-250.9715507,-0.388337838,-368.6546742,519.5764098,SL
2025-01-13 18:10:00+00:00,2025-01-13 18:10:00+00:00,BUY,2661.535,2671.09652,0.674596003,645.0163164,1,-5.734066025,62.40013027,SL
2025-01-13 18:30:00+00:00,2025-01-13 18:30:00+00:00,SELL,2660.03,2661.769971,3.725586768,-648.241398,-1,-691.0963454,0,SL
2025-01-13 19:40:00+00:00,2025-01-13 19:40:00+00:00,BUY,2660.2,2664.897731,1.373003671,645.000191,1,-101.6022716,67.27717985,SL
2025-01-14 01:40:00+00:00,2025-01-14 01:40:00+00:00,SELL,2669.28,2664.972955,1.505034559,648.225192,1,-167.0588361,30.85320847,SL
2025-01-14 02:50:00+00:00,2025-01-14 03:00:00+00:00,BUY,2671.96,2669.413494,2.55827544,-651.4663179,-1,-758.5286679,81.86481407,SL
2025-01-14 04:45:00+00:00,2025-01-14 05:20:00+00:00,BUY,2672.83,2671.748014,2.262090962,-244.7550826,-0.377586685,-436.5835556,573.4400588,SL
2025-01-14 05:35:00+00:00,2025-01-14 07:00:00+00:00,SELL,2669.57,2669.6661,2.550688956,-24.51221733,-0.037886828,-349.444387,542.0214031,SL
2025-01-14 07:10:00+00:00,2025-01-14 07:10:00+00:00,BUY,2669.405,2672.243657,2.287596351,649.3700495,1.003876247,-212.7464607,64.05269783,SL
2025-01-14 07:35:00+00:00,2025-01-14 08:05:00+00:00,SELL,2668.175,2670.346203,2.994236358,-650.1095001,-1,-661.7262351,239.5389086,SL
2025-01-14 08:20:00+00:00,2025-01-14 08:20:00+00:00,BUY,2670.865,2671.623679,8.526119532,646.8589526,1,-383.6753789,1125.447778,SL
2025-01-14 09:05:00+00:00,2025-01-14 09:05:00+00:00,SELL,2670.08,2670.941861,6.78186649,-584.5023295,-0.89910537,-823.9967785,308.5749253,SL
2025-01-14 11:50:00+00:00,2025-01-14 11:50:00+00:00,BUY,2668.23,2671.272192,2.127316962,647.1707357,1,-94.6656048,275.4875466,SL
2025-01-14 12:50:00+00:00,2025-01-14 12:50:00+00:00,SELL,2667.475,2668.325542,5.720739256,-486.5729099,-0.748105751,-666.4661233,91.5318281,SL
2025-01-14 15:00:00+00:00,2025-01-14 15:00:00+00:00,BUY,2665.26,2668.002678,2.362558637,647.9737248,1,-28.35070365,928.4855445,SL
2025-01-14 17:10:00+00:00,2025-01-14 17:10:00+00:00,SELL,2669.08,2664.262575,1.351787633,651.2135935,1,-4.731256716,90.56977142,SL
2025-01-14 17:35:00+00:00,2025-01-14 17:40:00+00:00,BUY,2671.455,2670.353894,4.654991457,-512.5640039,-0.783174583,-721.5236758,204.8196241,SL
2025-01-14 18:05:00+00:00,2025-01-14 18:05:00+00:00,SELL,2668.155,2664.040779,1.584520723,651.9068414,1,-19.80650904,177.466321,SL
2025-01-14 18:35:00+00:00,2025-01-14 18:35:00+00:00,BUY,2669.53,2670.724158,5.486430792,655.1663756,1,0,1031.448989,SL
2025-01-14 20:00:00+00:00,2025-01-14 20:00:00+00:00,SELL,2674.34,2669.930267,1.535397334,677.069165,1.028289434,-55.27430403,153.5397334,SL
2025-01-14 20:35:00+00:00,2025-01-14 20:40:00+00:00,BUY,2674.24,2673.618281,6.436066601,-400.1423517,-0.604602135,-521.3213947,189.8639647,SL
2025-01-14 23:25:00+00:00,2025-01-14 23:25:00+00:00,SELL,2675.605,2673.676173,3.420870728,659.8268416,1,0,270.2487875,SL
2025-01-15 02:15:00+00:00,2025-01-15 02:15:00+00:00,BUY,2673.265,2673.928303,9.997326299,663.1259758,1,-414.8890414,449.8796835,SL
2025-01-15 02:40:00+00:00,2025-01-15 02:40:00+00:00,SELL,2670.82,2672.746332,3.459639722,-666.4416056,-1,-754.2014594,0,SL
2025-01-15 02:50:00+00:00,2025-01-15 03:05:00+00:00,BUY,2674.43,2672.842685,2.729776932,-433.301503,-0.653438942,-558.2393826,171.9759467,SL
2025-01-15 04:45:00+00:00,2025-01-15 04:45:00+00:00,SELL,2674.465,2671.314176,2.122808456,668.8596702,1.011978009,-191.0527611,0,SL
2025-01-15 05:40:00+00:00,2025-01-15 05:45:00+00:00,BUY,2676.66,2677.974894,5.052021335,664.2871884,1,-32.83813868,969.9880963,TP
2025-01-15 07:55:00+00:00,2025-01-15 07:55:00+00:00,SELL,2681.24,2677.445014,1.759186029,667.6086244,1,-105.5511618,204.9451724,SL
2025-01-15 08:15:00+00:00,2025-01-15 08:30:00+00:00,BUY,2683.55,2681.909389,2.893934638,-474.7819932,-0.707630004,-497.7567578,381.9993722,SL
2025-01-15 11:20:00+00:00,2025-01-15 11:20:00+00:00,SELL,2686.23,2684.546274,3.97079406,668.5727575,1,-212.4374822,317.6635248,SL
2025-01-15 13:35:00+00:00,2025-01-15 13:35:00+00:00,BUY,2687.905,2686.237936,4.030532648,-671.9156213,-1,-1346.197904,1011.663695,SL
2025-01-15 14:40:00+00:00,2025-01-15 16:10:00+00:00,SELL,2682.14,2682.149493,0.889235332,-0.84418862,-0.001262704,-231.2011864,478.8532264,SL
2025-01-15 16:20:00+00:00,2025-01-15 16:20:00+00:00,BUY,2683.045,2689.717307,1.001980059,668.5518223,1,-29.55841173,182.3603707,SL
2025-01-15 18:45:00+00:00,2025-01-15 18:45:00+00:00,SELL,2691.52,2680.824258,0.632844099,676.8737439,1.007410631,-57.90523504,22.78238756,SL
2025-01-15 19:05:00+00:00,2025-01-15 21:10:00+00:00,BUY,2694.385,2697.066126,2.518639833,675.2789501,1,-438.2433309,764.4071892,TP
2025-01-15 21:30:00+00:00,2025-01-15 21:30:00+00:00,SELL,2695.125,2693.450095,4.051904159,678.6553449,1,-119.5311727,358.5935181,SL
2025-01-15 23:00:00+00:00,2025-01-15 23:00:00+00:00,BUY,2696.16,2697.398616,5.506537288,682.0486216,1,0,792.9413695,TP
2025-01-16 00:20:00+00:00,2025-01-16 00:25:00+00:00,BUY,2697.705,2694.378316,2.060487102,-685.4588647,-1,-916.9167605,103.0243551,SL
2025-01-16 01:55:00+00:00,2025-01-16 02:00:00+00:00,SELL,2696.23,2698.095716,3.655601621,-682.0315704,-1,-732.948125,230.3029021,SL
2025-01-16 03:40:00+00:00,2025-01-16 03:40:00+00:00,BUY,2697.565,2699.518844,3.773148861,737.2142964,1.086341048,-271.666718,0,SL
2025-01-16 05:10:00+00:00,2025-01-16 05:20:00+00:00,SELL,2696.035,2695.101418,7.308492759,682.307484,1,-87.7019131,796.6257107,TP
2025-01-16 06:50:00+00:00,2025-01-16 06:50:00+00:00,BUY,2693.76,2695.182118,5.238314863,744.9501701,1.086378162,-178.1027054,314.2988918,SL
2025-01-16 08:55:00+00:00,2025-01-16 08:55:00+00:00,SELL,2698.48,2693.714559,1.555674152,741.3472643,1.07528314,-137.6771624,43.55887624,SL
2025-01-16 09:15:00+00:00,2025-01-16 09:20:00+00:00,BUY,2701.75,2704.643483,2.395557647,693.1505086,1,-229.9735342,917.498579,TP
2025-01-16 12:00:00+00:00,2025-01-16 12:00:00+00:00,SELL,2706.45,2701.350662,1.36609162,696.6162611,1,-40.98274859,262.2895909,SL
2025-01-16 13:00:00+00:00,2025-01-16 13:00:00+00:00,BUY,2703.755,2706.105557,2.978440086,700.0993424,1,-710.3579604,214.4476862,SL
2025-01-16 15:20:00+00:00,2025-01-16 15:20:00+00:00,SELL,2716.83,2707.451286,0.776845286,728.5809709,1.035504743,-62.9244682,165.0796234,SL
2025-01-16 16:10:00+00:00,2025-01-16 17:35:00+00:00,BUY,2718.605,2724.273106,1.247758414,707.242744,1,-131.6385127,771.1146999,TP
2025-01-16 18:20:00+00:00,2025-01-16 18:20:00+00:00,SELL,2720.235,2716.548545,1.928082441,710.7789577,1,-37.59760759,271.8596241,SL
2025-01-16 20:40:00+00:00,2025-01-16 20:40:00+00:00,BUY,2716.49,2722.459828,1.216706798,726.3530574,1.016827176,-88.21124283,29.20096314,SL
2025-01-16 21:05:00+00:00,2025-01-16 21:55:00+00:00,SELL,2714.37,2714.55,3.46987401,-62.45773219,-0.086992772,-341.78259,624.5773219,FLIP
2025-01-16 21:55:00+00:00,2025-01-16 21:55:00+00:00,BUY,2714.55,2716.649614,3.418020606,717.6523291,1,-27.34416485,199.9542055,SL
2025-01-16 23:30:00+00:00,2025-01-16 23:30:00+00:00,SELL,2713.605,2713.076944,13.65840306,721.2405908,1,-641.9449439,1570.716352,TP
2025-01-17 01:05:00+00:00,2025-01-17 01:45:00+00:00,SELL,2710.655,2713.857898,2.24615816,-719.4215112,-0.99251527,-807.4938584,154.984913,SL
2025-01-17 01:50:00+00:00,2025-01-17 02:00:00+00:00,BUY,2713.505,2714.868318,5.290398451,721.2496862,1,-87.29157444,1050.144093,TP
2025-01-17 03:25:00+00:00,2025-01-17 03:25:00+00:00,SELL,2714.76,2712.823629,3.771925153,730.3845613,1.007627208,-501.6660454,26.40347607,SL
2025-01-17 04:15:00+00:00,2025-01-17 04:15:00+00:00,BUY,2716.535,2715.589562,7.705510026,-728.5078574,-1,-797.5202877,34.67479512,SL
2025-01-17 05:00:00+00:00,2025-01-17 05:00:00+00:00,SELL,2714.74,2712.517467,3.261437547,724.8653181,1,-164.7025961,110.8888766,SL
2025-01-17 07:10:00+00:00,2025-01-17 07:10:00+00:00,BUY,2714.38,2713.789589,12.33868067,-728.4896447,-1,-2973.622041,0,SL
2025-01-17 07:45:00+00:00,2025-01-17 08:20:00+00:00,SELL,2710.145,2711.045182,2.202424943,-198.2584167,-0.273517533,-233.457044,316.0479793,SL
2025-01-17 09:20:00+00:00,2025-01-17 09:25:00+00:00,SELL,2709.53,2707.446828,3.474777662,723.8559044,1,-185.9006049,1283.930346,TP
2025-01-17 11:10:00+00:00,2025-01-17 11:10:00+00:00,BUY,2705.38,2710.28238,1.483922441,727.4751839,1,-52.67924666,116.4879116,SL
2025-01-17 13:10:00+00:00,2025-01-17 13:10:00+00:00,SELL,2708.95,2706.591081,3.099354088,731.1125599,1,-207.6567239,529.9895491,SL
2025-01-17 14:45:00+00:00,2025-01-17 15:00:00+00:00,BUY,2709.89,2713.19381,2.224002133,734.7681227,1,-137.8881323,1095.321051,TP
