stop_mode,atr_period,atr_init_mult,tp_r,trail_start_r,atr_trail_mult,chan_lookback,max_hold_bars,dynamic_risk,trades,winners,win_rate,initialBalance,finalEquity,netpnl,netpnl_pct,max_dd_pct,avgpnl,maxWinsStreak,maxLossesStreak,max_streak_loss_cash,max_streak_profit_cash,profit_factor,expectancy,score
chandelier,15,4.0,1.0,0.0,0.0,40,,False,4549,2354,51.7476,100000.00,444243.21,344243.21,344.24,-3.78,75.6745,12,11,-3716.65,5806.71,1.4685,75.6745,239.53
chandelier,20,4.0,2.5,0.0,0.0,40,,False,4547,2017,44.3589,100000.00,442612.79,342612.79,342.61,-5.06,75.3492,10,16,-5109.41,6194.85,1.4123,75.3492,166.84
chandelier,5,2.0,4.5,0.0,0.0,20,,False,4365,1890,43.2990,100000.00,430976.54,330976.54,330.98,-8.67,75.8251,10,13,-5148.43,15862.90,1.3458,75.8251,91.49
chandelier,5,2.0,4.0,0.0,0.0,20,,False,4365,1897,43.4593,100000.00,430799.58,330799.58,330.80,-9.05,75.7846,10,13,-5148.43,15862.90,1.3466,75.7846,87.72
chandelier,20,3.0,2.5,0.0,0.0,20,,False,4611,1668,36.1744,100000.00,133762.12,33762.12,33.76,-25.65,7.3221,8,16,-5074.82,5471.25,1.0319,7.3221,2.72
chandelier,5,2.0,5.0,0.0,0.0,20,,False,4365,1887,43.2302,100000.00,427223.07,327223.07,327.22,-9.59,74.9652,10,13,-5148.43,15862.90,1.3413,74.9652,81.68
chandelier,15,4.0,1.5,0.0,0.0,40,,False,4549,2138,46.9993,100000.00,424705.34,324705.34,324.71,-3.51,71.3795,10,12,-3810.90,4897.68,1.4076,71.3795,231.65
chandelier,5,2.0,3.5,0.0,0.0,20,,False,4365,1905,43.6426,100000.00,422924.26,322924.26,322.92,-9.33,73.9804,10,13,-5148.43,15862.90,1.3393,73.9804,83.01
chandelier,20,4.0,2.0,0.0,0.0,40,,False,4547,2051,45.1067,100000.00,422431.52,322431.52,322.43,-4.54,70.9108,10,13,-4343.63,6683.62,1.3930,70.9108,174.85
chandelier,5,2.0,1.5,0.0,0.0,20,,False,4365,2102,48.1558,100000.00,420012.39,320012.39,320.01,-6.52,73.3133,11,12,-4748.06,16366.64,1.3586,73.3133,122.05
chandelier,5,2.0,2.0,0.0,0.0,20,,False,4365,1995,45.7045,100000.00,418842.26,318842.26,318.84,-7.42,73.0452,11,13,-4900.46,16616.64,1.3453,73.0452,104.73
chandelier,5,2.0,3.0,0.0,0.0,20,,False,4365,1918,43.9404,100000.00,413598.86,313598.86,313.60,-8.21,71.8440,11,13,-5148.43,15862.90,1.3312,71.8440,91.61
