stop_mode,atr_period,atr_init_mult,tp_r,trail_start_r,atr_trail_mult,chan_lookback,max_hold_bars,dynamic_risk,trades,winners,win_rate,initialBalance,finalEquity,netpnl,netpnl_pct,max_dd_pct,avgpnl,maxWinsStreak,maxLossesStreak,max_streak_loss_cash,max_streak_profit_cash,profit_factor,expectancy,score
chandelier,10,1.0,2.5,0.0,0.0,60,,False,4437,3931,88.59589812936669,100000.0,1888311.0522223602,1788311.0522223602,1788.3110522223603,-1.0570894862602855,403.04508727120964,50,4,-2097.395449190025,26257.9096412511,9.958358635672369,403.0450872712096,9571.605812343794
chandelier,5,1.0,2.5,0.0,0.0,60,,False,4450,3917,88.02247191011236,100000.0,1873450.0145981966,1773450.0145981966,1773.4500145981965,-1.045736343402262,398.5280931681346,50,4,-1963.5826259900223,26302.438806480608,9.611828851935593,398.52809316813455,9565.942438289456
chandelier,20,1.0,2.0,0.0,0.0,60,,False,4424,3945,89.17269439421338,100000.0,1898914.7401218733,1798914.7401218733,1798.9147401218734,-1.0674456620479726,406.62629749590343,61,3,-1564.3393702332733,31587.48818529678,10.51085331699426,406.6262974959034,9564.108801231714
chandelier,5,1.0,2.0,0.0,0.0,60,,False,4450,3924,88.17977528089888,100000.0,1871073.374654538,1771073.374654538,1771.073374654538,-1.0483263097887403,397.9940167763011,50,4,-1963.5826259900223,26302.438806480608,9.66366498902015,397.9940167763012,9537.49380903081
chandelier,10,1.0,2.0,0.0,0.0,60,,False,4437,3934,88.66351138156412,100000.0,1883630.409132252,1783630.409132252,1783.6304091322522,-1.0597073220736208,401.9901755988841,50,4,-2097.395449190025,26257.9096412511,9.990005057423437,401.99017559888404,9526.38437947252
chandelier,5,1.0,1.5,0.0,0.0,60,,False,4450,3932,88.35955056179775,100000.0,1866610.5235963285,1766610.5235963285,1766.6105235963287,-1.0509291371236547,396.9911288980516,50,4,-1963.5826259900223,25757.767975597737,9.714260824633174,396.99112889805167,9498.964844187974
chandelier,15,2.0,1.0,0.0,0.0,80,,False,4500,3734,82.97777777777777,100000.0,1603459.2736198178,1503459.2736198178,1503.4592736198178,-0.9708596444744227,334.10206080440537,30,6,-2523.7405283785083,14937.199592707188,5.441251189056917,334.1020608044052,8500.702602030764
chandelier,20,2.0,1.5,0.0,0.0,80,,False,4486,3631,80.94070441373161,100000.0,1597836.1144063794,1497836.1144063794,1497.8361144063792,-0.9806718489313757,333.89124262291085,28,6,-2557.621104912741,14985.870610957842,5.1086638155544,333.89124262291085,8290.832104511099
chandelier,20,2.0,2.0,0.0,0.0,80,,False,4486,3585,79.91529201961657,100000.0,1595765.35281058,1495765.35281058,1495.76535281058,-0.9782504211775549,333.4296372738696,28,6,-2557.621104912741,14985.870610957842,4.956612608546905,333.42963727386956,8252.827325741453
chandelier,5,2.0,1.0,0.0,0.0,80,,False,4523,3727,82.40106124253815,100000.0,1643194.4481649422,1543194.4481649422,1543.1944481649423,-1.0269211358817691,341.1882485440947,36,5,-2472.6862359957545,18187.891928686207,5.80131585083234,341.18824854409473,8223.03569028749
chandelier,15,2.0,1.5,0.0,0.0,80,,False,4500,3640,80.88888888888889,100000.0,1605077.1458279507,1505077.1458279507,1505.0771458279505,-0.9934328844237401,334.4615879617677,27,6,-2523.7405283785083,13715.772755807391,5.125210564332283,334.46158796176775,8221.543806418376
chandelier,20,2.0,4.0,0.0,0.0,80,,False,4486,3548,79.09050378956755,100000.0,1603908.9621314316,1503908.9621314316,1503.9089621314315,-0.9828506235180525,335.2449759543982,24,6,-2557.621104912741,14985.870610957842,4.856059733002489,335.24497595439817,8221.06047156056
