entry_time,exit_time,side,entry,exit,lots,sl_dist_usd,lots_capped,notional_capped,notional_usd,pnl_cash,pnl_r,mae_cash,mfe_cash,exit_reason
2025-01-01 23:20:00+00:00,2025-01-02 00:10:00+00:00,SELL,2624.2905882354357,2626.2458823423385,1.9052768098223387,1.830882342338498,False,True,500000.0,-372.53765182641547,-1.067951807545088,-380.9432868310187,479.28919280374294,SL
2025-01-02 00:15:00+00:00,2025-01-02 01:00:00+00:00,BUY,2625.894411764564,2623.936295562209,1.9041131195523093,1.830882342338498,False,True,500000.0,-372.84747505122635,-1.0694931930219385,-380.71061722939817,393.31136586862596,SL
2025-01-02 01:05:00+00:00,2025-01-02 01:05:00+00:00,SELL,2627.1627661399834,2629.3357653082608,1.9031938425902555,2.0425395012613956,False,True,500000.0,-413.56386370191586,-1.063871306741126,-650.3658441074324,0.0,SL
2025-01-02 01:10:00+00:00,2025-01-02 01:30:00+00:00,BUY,2629.755459667016,2633.045286455876,1.9013174710294578,2.284475026198333,False,True,500000.0,625.5005150320171,1.4400799969937335,-47.62033406857463,873.5679806451597,TP
2025-01-02 02:50:00+00:00,2025-01-02 04:55:00+00:00,SELL,2632.793972672522,2634.0058690536807,1.8504471836715597,2.7020495608414308,False,False,487184.61919193255,-224.25502454166258,-0.44851004908332515,-496.10994674776913,298.65711863917926,FLIP
2025-01-02 04:55:00+00:00,2025-01-02 06:00:00+00:00,BUY,2634.0058690536807,2631.939403517753,1.8982493770206934,1.9401790260607288,False,True,500000.0,-392.26669162097147,-1.0650901324933388,-393.1025891040975,482.9394983909974,SL
2025-01-02 06:05:00+00:00,2025-01-02 06:25:00+00:00,SELL,2632.463713490133,2634.5628701501078,1.8993614135599903,1.9714882400191178,False,True,500000.0,-398.7057160973218,-1.06475738346491,-384.86504096578074,208.68540077171625,SL
2025-01-02 06:35:00+00:00,2025-01-02 07:40:00+00:00,BUY,2633.9575815916514,2633.2490780163366,1.8982841769906533,2.068619373877994,False,True,500000.0,-134.4941126361405,-0.34250069600121363,-168.48820912197837,401.94618606364736,FLIP
2025-01-02 07:40:00+00:00,2025-01-02 07:55:00+00:00,SELL,2633.2490780163366,2635.3193995601982,1.8987949304691565,1.9441487747597335,False,True,500000.0,-393.1116051925502,-1.0648987210958016,-541.3316209742915,34.95264042306991,SL
2025-01-02 08:00:00+00:00,2025-01-02 08:10:00+00:00,BUY,2636.2011727691015,2634.1104216157314,1.896668604675542,1.962957682618183,False,True,500000.0,-396.5462072786234,-1.0651025092815345,-417.48952846215485,165.7360674755398,SL
2025-01-02 08:25:00+00:00,2025-01-02 08:40:00+00:00,SELL,2632.6260370154714,2634.9314795857376,1.8992443019625944,2.17222383966935,False,True,500000.0,-437.8598665080122,-1.061328270210473,-822.1758281772771,281.28511126297985,SL
2025-01-02 08:50:00+00:00,2025-01-02 09:00:00+00:00,BUY,2636.1149406227078,2637.094058731966,1.8967306481783721,2.6205467030840546,False,True,500000.0,185.71233260165863,0.3736312381328495,-138.45007504398066,732.1492924698335,TRAIL_STOP
2025-01-02 09:55:00+00:00,2025-01-02 09:55:00+00:00,SELL,2636.8311741828516,2625.416283998143,0.43368000945098373,11.529237896691939,False,False,114354.09685402676,495.04096831862734,0.9900819366372547,-29.87299868910113,32.36008266711267,TRAIL_STOP
2025-01-02 10:20:00+00:00,2025-01-02 10:45:00+00:00,BUY,2643.6401780093247,2642.432930472508,1.6455332430182597,3.038528708681042,False,False,435019.7795493053,-198.65659543839453,-0.39731319087678907,-213.12584699703362,450.84681656088503,SL
2025-01-02 11:30:00+00:00,2025-01-02 11:30:00+00:00,SELL,2641.7839565652253,2634.7318182802146,0.695826534040117,7.1856989571365375,False,False,183822.33741795676,490.706494043057,0.981412988086114,-29.29731938996075,99.77850267448221,TRAIL_STOP
2025-01-02 12:30:00+00:00,2025-01-02 12:30:00+00:00,BUY,2642.9376575598953,2643.4165330156898,1.891834257118374,0.6180254479550058,False,True,500000.0,90.5952992165065,0.774847471700367,-142.3903355689236,450.69970403772794,TRAIL_STOP
2025-01-02 13:05:00+00:00,2025-01-02 13:05:00+00:00,SELL,2641.718573340629,2634.3896812239504,0.6696511780563705,7.466573887784762,False,False,176902.9954730947,490.78012397818827,0.9815602479563765,-111.92728314824862,16.980568627584443,TRAIL_STOP
2025-01-02 13:55:00+00:00,2025-01-02 13:55:00+00:00,BUY,2645.5647166946187,2642.914104947742,1.573084503483466,3.178468791045816,False,False,416169.6858794931,-416.9636263762851,-0.8339272527525702,-420.7555383513411,283.19977695749566,SL
2025-01-02 17:30:00+00:00,2025-01-02 17:30:00+00:00,SELL,2656.2475991419215,2635.2294747316887,0.2361550022484087,21.17253478603243,False,False,62728.61577476907,496.3535217355851,0.9927070434711702,-7.849812538689456,67.01132317405782,TRAIL_STOP
2025-01-02 18:05:00+00:00,2025-01-02 18:10:00+00:00,BUY,2657.8492660276534,2656.453832694729,1.881220302411227,1.3142181016432914,False,True,500000.0,-262.5117516558582,-1.0617973768429076,-236.8956817357959,199.547428423554,SL
2025-01-02 18:35:00+00:00,2025-01-02 18:35:00+00:00,SELL,2654.3731367222185,2636.77644865585,0.28283117120292106,17.678390888579543,False,False,75073.94630687164,497.68918951035073,0.9953783790207014,-51.52797246265714,0.0,TRAIL_STOP
2025-01-02 19:40:00+00:00,2025-01-02 19:40:00+00:00,BUY,2656.4342308840373,2657.5338301724955,1.8822223949192394,1.228452813153126,False,True,500000.0,206.9690406173273,0.8951090971380512,-365.0063798854309,0.0,TRAIL_STOP
2025-01-02 21:20:00+00:00,2025-01-02 21:20:00+00:00,SELL,2658.414298391532,2638.5750312765936,0.2505427036015277,19.956677756428235,False,False,66604.63056119728,497.05836204495955,0.9941167240899191,-3.2746334350620057,12.634828243640472,TRAIL_STOP
2025-01-03 00:45:00+00:00,2025-01-03 00:45:00+00:00,SELL,2659.0471062543097,2640.125049985189,0.2625350603246634,19.045075327526774,False,False,69809.30924465969,496.77031840802863,0.9935406368160573,-29.8737003167843,3.468252344447472,TRAIL_STOP
2025-01-03 01:00:00+00:00,2025-01-03 01:00:00+00:00,BUY,2660.9732466093706,2660.652654803445,1.87901175119706,1.4796759898144956,False,True,500000.0,-60.23957706718539,-0.21666351831922298,-214.81738135236188,314.1244266096208,SL
2025-01-03 01:30:00+00:00,2025-01-03 01:30:00+00:00,SELL,2658.752569536848,2647.410117795344,0.43628933199060793,11.460284800426052,False,False,115998.53824915437,494.85906934365715,0.9897181386873143,-21.266071116031384,28.68905739689243,TRAIL_STOP
2025-01-03 04:55:00+00:00,2025-01-03 04:55:00+00:00,SELL,2662.3963921998493,2656.0870431708895,0.7823737835445745,6.390807188537565,False,False,208298.91386608212,493.6269271490556,0.9872538542981113,-60.52504615835647,2.8472303087498023,TRAIL_STOP
2025-01-03 09:05:00+00:00,2025-01-03 09:05:00+00:00,BUY,2655.5215672208024,2662.145536586533,0.7390009443145891,6.765891219039531,False,False,196243.29458239305,489.51196163859504,0.9790239232771901,-161.21802362585854,17.250704426112044,TRAIL_STOP
2025-01-03 10:35:00+00:00,2025-01-03 10:35:00+00:00,SELL,2653.8331363312504,2652.852400162711,1.8840672126478044,1.1183611750379896,False,True,500000.0,184.77728594028235,0.8769404646991944,-99.26465638266127,126.82340913512667,TRAIL_STOP
2025-01-03 11:05:00+00:00,2025-01-03 11:05:00+00:00,BUY,2658.5779765333045,2662.4285470080786,1.2566655207878752,3.978783468862275,False,False,334094.32774354005,483.88791510123235,0.9677758302024648,-83.31397504953307,36.697582185699865,TRAIL_STOP
2025-01-03 12:30:00+00:00,2025-01-03 12:30:00+00:00,SELL,2655.488554932312,2652.440374436937,1.5722405926875178,3.1801748557154497,False,False,417506.68994816986,479.24731086671784,0.9584946217334357,-87.48655230197421,96.4655970424768,TRAIL_STOP
2025-01-03 14:35:00+00:00,2025-01-03 14:35:00+00:00,BUY,2651.3301602307706,2659.303039825701,0.6151422029151575,8.128201863414688,False,False,163094.50754197538,490.44547176028067,0.9808909435205615,-150.41212508366374,27.671542660273236,TRAIL_STOP
2025-01-03 15:05:00+00:00,2025-01-03 15:05:00+00:00,SELL,2645.730997809291,2648.0174270777434,1.8898368746256073,2.1278121872792326,False,True,500000.0,-432.09783427449634,-1.0745446812090027,-494.94869147273516,0.0,SL
2025-01-03 16:10:00+00:00,2025-01-03 16:10:00+00:00,BUY,2645.6513752094493,2656.038049877735,0.47436151520033654,10.54048408182598,False,False,125499.51950362085,492.7038733540934,0.9854077467081868,-107.50811783667324,23.890021873819123,TRAIL_STOP
2025-01-03 16:20:00+00:00,2025-01-03 17:55:00+00:00,SELL,2642.328527369161,2642.392669686874,1.6994771670604438,2.9420813041274414,False,False,449057.70001363364,-10.900840439566364,-0.02180168087913273,-222.0320405500915,541.8829460436367,SL
2025-01-03 19:15:00+00:00,2025-01-03 19:15:00+00:00,BUY,2642.1115264818727,2656.8895580087697,0.3362703775991364,14.868987377652502,False,False,88846.384066909,496.9414241721576,0.9938828483443152,-24.599068628306917,3.1432375236157206,TRAIL_STOP
2025-01-03 19:55:00+00:00,2025-01-03 20:50:00+00:00,SELL,2639.58267230579,2637.3482149981514,1.894238832698611,1.5733351914013838,False,True,500000.0,423.2595802135886,1.4202042386455305,-119.77796733639028,481.64286204545317,TP
2025-01-03 21:45:00+00:00,2025-01-03 21:45:00+00:00,BUY,2640.068596228971,2656.9150300991805,0.2946083155063771,16.97168659820727,False,False,77778.61619563027,496.3099504792055,0.9926199009584111,-19.550096719341806,23.90462981784614,TRAIL_STOP
2025-01-06 00:15:00+00:00,2025-01-06 00:15:00+00:00,SELL,2639.1108349891456,2638.6418375389553,1.8945774969775244,0.5934591750633444,False,True,500000.0,88.85520152703276,0.790277528593627,-224.34923822730542,15.314815140327308,TRAIL_STOP
2025-01-06 00:55:00+00:00,2025-01-06 00:55:00+00:00,BUY,2642.1801901063805,2650.7090690130185,0.5776639143366059,8.655551915064734,False,False,152629.21509994892,492.6825574111451,0.9853651148222903,-8.675940474624685,69.59751991798646,TRAIL_STOP
2025-01-06 01:50:00+00:00,2025-01-06 01:50:00+00:00,SELL,2643.1304251477895,2639.4332430442264,1.30469570379366,3.832311232007214,False,False,344848.09102566313,482.3697606661631,0.964739521332326,-59.96053352507862,217.28730353107412,TRAIL_STOP
2025-01-06 08:25:00+00:00,2025-01-06 08:25:00+00:00,BUY,2629.018437449435,2644.4827120251543,0.32074404730374406,15.588753842920141,False,False,84324.20140636968,496.00740160325574,0.9920148032065115,-22.56233745568413,31.643406538650364,TRAIL_STOP
2025-01-06 09:55:00+00:00,2025-01-06 09:55:00+00:00,SELL,2632.6793377360023,2628.376945460649,1.1442517081503538,4.369667936159203,False,False,301244.78292165627,492.3019710205802,0.9846039420411605,-81.31765094972738,34.823897427518965,TRAIL_STOP
2025-01-06 11:00:00+00:00,2025-01-06 11:00:00+00:00,BUY,2633.9751856621965,2644.715833956168,0.4597325046783054,10.875889673058282,False,False,121092.40093649861,493.7825142056235,0.987565028411247,-49.42977974757616,34.01166985153878,TRAIL_STOP
2025-01-06 12:25:00+00:00,2025-01-06 12:25:00+00:00,SELL,2642.9389482453053,2629.6199607690432,0.3710556787869556,13.475066643221453,False,False,98067.75054336443,494.20859387593606,0.9884171877518723,-85.19630423682862,19.81245285987711,TRAIL_STOP
